x,kde,ekf_gaussian
-18.014527650902444,0.011870860243316616,0.080589424780934379
-17.979578379655749,0.012071699108031467,0.08252821391356216
-17.944629108409053,0.012274756699942253,0.084487271149428847
-17.909679837162358,0.012480031038843863,0.086465840357932172
-17.874730565915666,0.012687519469190204,0.088463129100042254
-17.839781294668974,0.012897218649881399,0.090478308778759037
-17.804832023422279,0.013109124544212964,0.092510514850133951
-17.769882752175583,0.013323232409995426,0.09455884709585563
-17.734933480928888,0.013539536789853288,0.0966223699582867
-17.699984209682192,0.013758031501711378,0.098700112938718609
-17.6650349384355,0.013978709629477495,0.10079107105949027
-17.630085667188805,0.014201563513929847,0.10289420539049111
-17.595136395942109,0.01442658474381779,0.10500844364043312
-17.560187124695418,0.014653764147184339,0.10713268081314922
-17.525237853448722,0.014883091782919463,0.10926577992903161
-17.490288582202027,0.015114556932551917,0.11140657281158128
-17.455339310955335,0.015348148092288866,0.11355386093890299
-17.420390039708639,0.015583852965311333,0.11570641635982612
-17.385440768461944,0.015821658454333913,0.11786298267418407
-17.350491497215248,0.016061550654437422,0.12002227607663954
-17.315542225968557,0.016303514846182324,0.12218298646328435
-17.280592954721861,0.016547535489011733,0.1243437786000952
-17.245643683475166,0.016793596214951585,0.1265032933521672
-17.210694412228474,0.017041679822616628,0.12866014897250197
-17.175745140981778,0.017291768271530006,0.13081294244896702
-17.140795869735083,0.017543842676764003,0.13296025090789082
-17.105846598488387,0.017797883303910626,0.13510063307261383
-17.070897327241696,0.018053869564388855,0.13723263077515754
-17.035948055995,0.018311780011096811,0.13935477051903311
-17.000998784748305,0.018571592334415753,0.14146556509105943
-16.966049513501613,0.018833283358573698,0.14356351521992783
-16.931100242254917,0.019096829038375888,0.14564711127910399
-16.896150971008222,0.01936220445630853,0.14771483503152585
-16.86120169976153,0.019629383820023515,0.14976516141342938
-16.826252428514834,0.019898340460210457,0.15179656035450553
-16.791303157268139,0.02016904682886261,0.15380749863146989
-16.756353886021444,0.020441474497943011,0.15579644175201859
-16.721404614774752,0.020715594158457445,0.15776185586602887
-16.686455343528056,0.020991375619939735,0.15970220970076571
-16.651506072281361,0.021268787810355645,0.16161597651675508
-16.616556801034669,0.02154779877643059,0.16350163608090454
-16.581607529787973,0.021828375684406973,0.16535767665336396
-16.546658258541278,0.022110484821235989,0.16718259698454802
-16.511708987294586,0.022394091596209125,0.16897490831868184
-16.476759716047891,0.022679160543033972,0.17073313640017004
-16.441810444801195,0.022965655322358766,0.1724558234790419
-16.4068611735545,0.023253538724749914,0.17414153031169169
-16.371911902307808,0.023542772674126841,0.17578883815309729
-16.336962631061112,0.023833318231657481,0.17739635073668489
-16.302013359814417,0.024125135600117736,0.17896269623799149
-16.267064088567725,0.02441818412871883,0.18048652921828184
-16.23211481732103,0.024712422318404779,0.18196653254427983
-16.197165546074334,0.025007807827622963,0.18340141928019182
-16.162216274827639,0.025304297478569941,0.18478993454823242
-16.127267003580947,0.025601847263914818,0.18613085735389442
-16.092317732334251,0.025900412354001878,0.18742300237225581
-16.057368461087556,0.02619994710453347,0.18866522169167077
-16.022419189840864,0.026500405064735132,0.18985640651126068
-15.987469918594169,0.026801738986003236,0.19099548878869543
-15.952520647347473,0.027103900831035612,0.19208144283483874
-15.917571376100781,0.027406841783445577,0.19311328685192994
-15.882622104854086,0.027710512257859619,0.19409008441207376
-15.84767283360739,0.028014861910497093,0.19501094587292248
-15.812723562360695,0.028319839650232815,0.19587502972755733
-15.777774291114003,0.028625393650139636,0.19668154388570164
-15.742825019867308,0.028931471359511539,0.19742974688353612
-15.707875748620612,0.029238019516363279,0.19811894901952984
-15.67292647737392,0.029544984160406414,0.19874851341385194
-15.637977206127225,0.02985231064649797,0.1993178569890863
-15.603027934880529,0.030159943658559448,0.19982645137013433
-15.568078663633834,0.030467827223962816,0.20027382370136335
-15.533129392387142,0.030775904728380266,0.20065955737923022
-15.498180121140447,0.031084118931093589,0.20098329269879195
-15.463230849893751,0.031392411980758851,0.20124472741269842
-15.428281578647059,0.03170072543162214,0.2014436172014516
-15.393332307400364,0.032009000260181421,0.2015797760539069
-15.358383036153668,0.032317176882288946,0.20165307655718687
-15.323433764906977,0.032625195170689132,0.20166345009537495
-15.288484493660281,0.032932994472985019,0.20161088695655566
-15.253535222413586,0.033240513630028376,0.2014954363479671
-15.21858595116689,0.033547690994725307,0.20131720631923286
-15.183636679920198,0.033854464451251787,0.20107636359384137
-15.148687408673503,0.034160771434670688,0.20077313330923957
-15.113738137426807,0.034466548950943227,0.20040779866610953
-15.078788866180115,0.034771733597326292,0.19998070048759151
-15.04383959493342,0.035076261583148485,0.19949223668941457
-15.008890323686725,0.035380068750954549,0.1989428616620878
-14.973941052440029,0.035683090598010565,0.19833308556649473
-14.938991781193337,0.035985262298159806,0.19766347354441946
-14.904042509946642,0.036286518724020396,0.19693464484571493
-14.869093238699946,0.03658679446951358,0.19614727187400038
-14.834143967453254,0.036886023872713697,0.19530207915294615
-14.799194696206559,0.037184141039009008,0.19439984221537027
-14.764245424959864,0.037481079864561187,0.19344138641753203
-14.729296153713172,0.037776774060054655,0.19242758568115792
-14.694346882466476,0.038071157174722162,0.19135936116588462
-14.659397611219781,0.038364162620636688,0.19023767987494167
-14.624448339973085,0.038655723697256172,0.18906355319702564
-14.589499068726393,0.038945773616209864,0.1878380353874434
-14.554549797479698,0.039234245526313959,0.18656222199171432
-14.519600526233003,0.039521072538802278,0.18523724821493084
-14.484651254986311,0.039806187752761291,0.18386428724026879
-14.449701983739615,0.040089524280754248,0.18244454850013159
-14.41475271249292,0.040371015274621821,0.18097927590349083
-14.379803441246228,0.040650593951446559,0.17946974602305185
-14.344854169999532,0.040928193619665376,0.17791726624593604
-14.309904898752837,0.041203747705317172,0.17632317289162269
-14.274955627506142,0.041477189778411756,0.17468882930092935
-14.24000635625945,0.041748453579404633,0.1730156238998454
-14.205057085012754,0.042017473045764142,0.17130496824205096
-14.170107813766059,0.042284182338614675,0.16955829503396885
-14.135158542519367,0.042548515869443089,0.16777705614619326
-14.100209271272671,0.042810408326852088,0.16596272061513531
-14.065260000025976,0.043069794703345092,0.16411677263870997
-14.030310728779281,0.04332661032212852,0.16224070956985451
-13.995361457532589,0.043580790863915225,0.1603360399116423
-13.960412186285893,0.043832272393713831,0.15840428131770337
-13.925462915039198,0.0440809913875891,0.15644695860161678
-13.890513643792506,0.044326884759376128,0.15446560175887009
-13.85556437254581,0.044569889887334922,0.15246174400491747
-13.820615101299115,0.044809944640727489,0.15043691983278906
-13.785665830052423,0.045046987406303481,0.14839266309361432
-13.750716558805728,0.04528095711467723,0.14633050510333326
-13.715767287559032,0.045511793266581148,0.14425197277877141
-13.680818016312337,0.045739435958980106,0.14215858680614077
-13.645868745065645,0.045963825911029925,0.14005185984492435
-13.610919473818949,0.046184904489864953,0.1379332947699784
-13.575970202572254,0.046402613736199187,0.13580438295456751
-13.541020931325562,0.046616896389724681,0.13366660259691315
-13.506071660078867,0.046827695914292623,0.13152141709270804
-13.471122388832171,0.047034956522859925,0.12937027345591248
-13.436173117585476,0.047238623202188364,0.12721460079000177
-13.401223846338784,0.047438641737278082,0.12505580881169742
-13.366274575092088,0.047634958735522898,0.12289528642906231
-13.331325303845393,0.047827521650570574,0.12073440037569749
-13.296376032598701,0.048016278805873412,0.11857449390261968
-13.261426761352006,0.048201179417915699,0.11641688552925265
-13.22647749010531,0.048382173619100813,0.11426286785481314
-13.191528218858618,0.048559212480286412,0.11211370643121207
-13.156578947611923,0.048732248032951009,0.10997063869844481
-13.121629676365227,0.04890123329097959,0.10783487298329099
-13.086680405118532,0.049066122272052932,0.10570758756198592
-13.05173113387184,0.0492268700186285,0.10358992978738248
-13.016781862625145,0.049383432618498049,0.1014830152809665
-12.981832591378449,0.049535767224909336,0.099387927189947989
-12.946883320131757,0.049683832076239581,0.09730571550949707
-12.911934048885062,0.04982758651520694,0.095237396470057786
-12.876984777638366,0.049966991007608208,0.093183951989533761
-12.842035506391671,0.050102007160570415,0.091146329189997197
-12.807086235144979,0.050232597740304856,0.089125439978448781
-12.772136963898284,0.050358726689351402,0.087122160691021272
-12.737187692651588,0.050480359143301935,0.085137331799901961
-12.702238421404896,0.050597461446993557,0.083171757682122233
-12.667289150158201,0.050710001170157767,0.081226206449253616
-12.632339878911505,0.050817947122518851,0.079301409836939923
-12.597390607664813,0.050921269368329712,0.0773980631530852
-12.562441336418118,0.051019939240335759,0.075516825283423211
-12.527492065171423,0.051113929353157825,0.073658318753100194
-12.492542793924727,0.051203213616086117,0.071823129842809447
-12.457593522678035,0.051287767245275333,0.070011808757939914
-12.42264425143134,0.051367566775334376,0.068224869849119768
-12.387694980184644,0.051442590070301684,0.066462791882469299
-12.352745708937952,0.051512816334000518,0.064726018357807349
-12.317796437691257,0.051578226119765827,0.063014957873000391
-12.282847166444562,0.051638801339537216,0.061329984532591669
-12.247897895197866,0.051694525272311963,0.059671438398794845
-12.212948623951174,0.051745382571952103,0.058039625982901882
-12.177999352704479,0.051791359274340996,0.056434820775115635
-12.143050081457783,0.051832442803884209,0.054857263810791826
-12.108100810211091,0.051868621979350431,0.053307164271046419
-12.073151538964396,0.05189988701904942,0.051784700115671406
-12.038202267717701,0.051926229545342567,0.050290018746288509
-12.003252996471009,0.051947642588483188,0.048823237697660359
-11.968303725224313,0.051964120589784897,0.047384445355080566
-11.933354453977618,0.051975659404115838,0.045973701695767991
-11.898405182730922,0.051982256301715997,0.044591039052194734
-11.86345591148423,0.051983909969338098,0.043236462895295848
-11.828506640237535,0.05198062051071016,0.041909952635523343
-11.79355736899084,0.051972389446320551,0.040611462439732605
-11.758608097744148,0.051959219712524603,0.039340922061912247
-11.723658826497452,0.051941115659974182,0.038098237685802387
-11.688709555250757,0.051918083051371876,0.036883292777481563
-11.653760284004065,0.051890129058549721,0.035695948946037004
-11.618811012757369,0.051857262258876546,0.034536046810478366
-11.583861741510674,0.051819492630994855,0.033403406871100202
-11.548912470263978,0.051776831549890601,0.032297830383542635
-11.513963199017287,0.051729291781300001,0.031219100233854859
-11.479013927770591,0.051676887475456346,0.030166981812916157
-11.444064656523896,0.05161963416018122,0.029141223888627572
-11.409115385277204,0.051557548733324618,0.028141559474341188
-11.374166114030508,0.051490649454560611,0.027167706692056589
-11.339216842783813,0.05141895593654161,0.026219369628975021
-11.304267571537117,0.051342489135419229,0.02529623918606097
-11.269318300290426,0.051261271340737276,0.024397993917328747
-11.23436902904373,0.051175326164704049,0.023524300858632614
-11.199419757797035,0.051084678530850615,0.022674816344807624
-11.164470486550343,0.050989354662083188,0.02184918681407028
-11.129521215303647,0.050889382068137423,0.021047049598657552
-11.094571944056952,0.050784789532443336,0.02026803370074827
-11.05962267281026,0.050675607098408473,0.019511760552775391
-11.024673401563565,0.050561866055130425,0.018777844761305632
-10.989724130316869,0.050443598922546129,0.018065894833728786
-10.954774859070174,0.050320839436029011,0.017375513887061499
-10.919825587823482,0.050193622530444355,0.01670630033823756
-10.884876316576786,0.050061984323672627,0.016057848575318116
-10.849927045330091,0.049925962099611532,0.015429749609119468
-10.814977774083399,0.049785594290669255,0.014821591704814873
-10.780028502836704,0.049640920459759326,0.014232960993129037
-10.745079231590008,0.049491981281808588,0.013663442060802104
-10.710129960343313,0.049338818524791848,0.013112618520055467
-10.675180689096621,0.04918147503030381,0.012580073556849408
-10.640231417849925,0.049019994693682373,0.012065390457774694
-10.60528214660323,0.048854422443695047,0.011568153115473725
-10.570332875356538,0.048684804221802679,0.011087946512535269
-10.535383604109843,0.04851118696101292,0.010624357183856639
-10.500434332863147,0.04833361856433787,0.010176973657513279
-10.465485061616455,0.048152147882868986,0.0097453868742188986
-10.43053579036976,0.047966824693483963,0.009329190585502788
-10.395586519123064,0.047777699676199097,0.0089279817307712263
-10.360637247876369,0.047584824391182376,0.0085413607934566056
-10.325687976629677,0.047388251255441029,0.0081689321364955166
-10.290738705382982,0.047188033519198792,0.0078103043174097848
-10.255789434136286,0.046984225241977609,0.0074650903832970709
-10.220840162889594,0.046776881268398754,0.0071329081460662054
-10.185890891642899,0.046566057203718723,0.0068133804382807866
-10.150941620396203,0.046351809389114464,0.006506135350000066
-10.115992349149508,0.046134194876734459,0.0062108064470284352
-10.081043077902816,0.045913271404529707,0.0059270329710074477
-10.046093806656121,0.045689097370880956,0.0056544600218025078
-10.011144535409425,0.045461731809037842,0.0053927387226547063
-9.9761952641627332,0.045231234361385285,0.005141526368582448
-9.9412459929160377,0.04499766525355154,0.004900486558532033
-9.9062967216693423,0.044761085268376931,0.0046692893117877918
-9.8713474504226504,0.044521555719754469,0.0044476111691616775
-9.8363981791759549,0.04427913842636199,0.004235135279490999
-9.8014489079292595,0.044033895685298974,0.0040315514719794724
-9.766499636682564,0.043785890245644728,0.0038365563149209531
-9.7315503654358722,0.043535185281953361,0.0036498531613493568
-9.6966010941891767,0.043281844367700786,0.003471152182159491
-9.6616518229424813,0.043025931448699782,0.0033001703872445427
-9.6267025516957894,0.042767510816498551,0.0031366316351942817
-9.5917532804490939,0.042506647081776691,0.0029802666320965158
-9.5568040092023985,0.042243405147756458,0.0028308129199807208
-9.521854737955703,0.041977850183641391,0.0026880148554378684
-9.4869054667090111,0.041710047598100715,0.0025516235789454101
-9.4519561954623157,0.041440063012810301,0.0024213969754191883
-9.4170069242156202,0.041167962236069465,0.0022970996265070155
-9.3820576529689284,0.040893811236504492,0.0021785027551296143
-9.3471083817222329,0.040617676116875431,0.0020653841627658437
-9.3121591104755375,0.040339623087999654,0.0019575281599690485
-9.2772098392288456,0.040059718442806862,0.0018547254905904587
-9.2422605679821501,0.03977802853053828,0.0017567732501745765
-9.2073112967354547,0.039494619731105671,0.0016634747989797357
-9.1723620254887592,0.039209558429621538,0.0015746396700643077
-9.1374127542420673,0.038922910991115479,0.0014900834728668385
-9.1024634829953719,0.038634743735449152,0.0014096277926948907
-9.0675142117486764,0.038345122912442367,0.0013331000865243131
-9.0325649405019846,0.038054114677224013,0.0012603335754966423
-8.9976156692552891,0.037761785065818364,0.001191167134488764
-8.9626663980085937,0.037468199970981178,0.001125445179114871
-8.9277171267619018,0.037173425118295342,0.0010630175505064487
-8.8927678555152063,0.036877526042538918,0.0010037393982020141
-8.8578185842685109,0.03658056806433653,0.00094747106146406829
-8.8228693130218154,0.036282616267105369,0.00089407794932634427
-8.7879200417751235,0.035983735474305362,0.00084343041966048013
-8.7529707705284281,0.035683990227005982,0.00079540365753701472
-8.7180214992817326,0.035383444761778314,0.0007498775531417823
-8.6830722280350408,0.035082162988922749,0.00070673657949481717
-8.6481229567883453,0.034780208471041088,0.00066586967020539935
-8.6131736855416499,0.034477644401964248,0.00062717009748345439
-8.5782244142949544,0.034174533586042027,0.00059053535061421507
-8.5432751430482625,0.033870938417805065,0.00055586701509030632
-8.5083258718015671,0.033566920862006869,0.00052307065258263251
-8.4733766005548716,0.033262542434053757,0.0004920556819192146
-8.4384273293081797,0.032957864180830292,0.00046273526122896297
-8.4034780580614843,0.032652946661927168,0.00043502617139576675
-8.3685287868147888,0.032347849931279912,0.00040884870095688673
-8.333579515568097,0.032042633519222284,0.00038412653256855175
-8.2986302443214015,0.031737356414963738,0.00036078663115107719
-8.2636809730747061,0.031432077049494273,0.00033875913381550989
-8.2287317018280106,0.031126853278923811,0.00031797724166382588
-8.1937824305813187,0.030821742368260227,0.00029837711354523642
-8.1588331593346233,0.03051680097563229,0.00027989776184193549
-8.1238838880879278,0.030212085136960328,0.00026248095034888763
-8.0889346168412359,0.029907650251080133,0.00024607109430378938
-8.0539853455945405,0.02960355106532301,0.00023061516261537818
-8.019036074347845,0.029299841661556667,0.00021606258233060837
-7.9840868031011496,0.02899657544268824,0.00020236514537391276
-7.9491375318544577,0.028693805119634049,0.0001894769175849416
-7.9141882606077623,0.028391582698757776,0.00017735415007459837
-7.8792389893610668,0.028089959469778724,0.00016595519291307865
-7.8442897181143749,0.027788985994152911,0.00015524041115777852
-7.8093404468676795,0.027488712093927656,0.00014517210322351749
-7.774391175620984,0.027189186841071321,0.00013571442159241888
-7.7394419043742921,0.026890458547278426,0.00012683329585598912
-7.7044926331275967,0.026592574754251103,0.00011849635807751776
-7.6695433618809012,0.026295582224457111,0.00011067287045879467
-7.6345940906342058,0.025999526932363289,0.00010333365529128998
-7.5996448193875139,0.025704454056145212,9.6451027168453172e-05
-7.5646955481408185,0.02541040796987144,8.999872743252783e-05
-7.529746276894123,0.02511743223616128,8.3951860826342225e-05
-7.4947970056474311,0.024825569599315245,7.8286834317821213e-05
-7.4598477344007357,0.024534861978915561,7.2981298062550008e-05
-7.4248984631540402,0.024245350463895639,6.8014088467534937e-05
-7.3899491919073448,0.023957075307075495,6.3365173317335419e-05
-7.3549999206606529,0.023670075920161106,5.9015598922038541e-05
-7.3200506494139574,0.0233843908692042,5.4947439245019156e-05
-7.285101378167262,0.023100057870520288,5.1143746967136855e-05
-7.2501521069205701,0.022817113787060417,4.7588506442888961e-05
-7.2152028356738747,0.02253559462523394,4.4266588503125226e-05
-7.1802535644271792,0.022255535532177913,4.116370705816956e-05
-7.1453042931804873,0.02197697079346915,3.8266377454593429e-05
-7.1103550219337919,0.021699933831274162,3.5561876538455426e-05
-7.0754057506870964,0.02142445720293313,3.3038204377526599e-05
-7.040456479440401,0.021150572599972241,3.0684047594852795e-05
-7.0055072081937091,0.020878310847539789,2.8488744265981872e-05
-6.9705579369470136,0.020607701904260489,2.6442250332258641e-05
-6.9356086657003182,0.020338774862502924,2.4535107482789658e-05
-6.9006593944536263,0.020071557949053662,2.2758412457964241e-05
-6.8657101232069309,0.019806078526193118,2.1103787727808412e-05
-6.8307608519602354,0.019542363093166093,1.9563353498918426e-05
-6.79581158071354,0.019280437288041779,1.8129701004261361e-05
-6.7608623094668481,0.019020325889955697,1.6795867030753756e-05
-6.7259130382201526,0.018762052821727666,1.5555309640206619e-05
-6.6909637669734572,0.018505641152849212,1.4401885039964033e-05
-6.6560144957267653,0.018251113102832967,1.3329825560350225e-05
-6.6210652244800698,0.017998490044916941,1.2333718696873838e-05
-6.5861159532333744,0.01774779251011745,1.1408487176013689e-05
-6.5511666819866825,0.017499040191622312,1.054937000431295e-05
-6.5162174107399871,0.017252251949517319,9.7519044614494668e-06
-6.4812681394932916,0.017007445815838598,9.01190899890941e-06
-6.4463188682465962,0.016764638999943082,8.325467006871597e-06
-6.4113695969999043,0.016523847894189106,7.6889114129080842e-06
-6.3764203257532088,0.016285088079919696,7.0988100771152021e-06
-6.3414710545065134,0.016048374333740598,6.5519519493068286e-06
-6.3065217832598215,0.015813720634084635,6.0453339549229412e-06
-6.271572512013126,0.015581140168054666,5.5761485773319592e-06
-6.2366232407664306,0.015350645338537227,5.1417721052285934e-06
-6.2016739695197387,0.015122247771578277,4.73975351484672e-06
-6.1667246982730433,0.014895958324012894,4.3678039577218844e-06
-6.1317754270263478,0.014671787091340937,4.0237868257420401e-06
-6.0968261557796524,0.014449743415840093,3.7057083662189123e-06
-6.0618768845329605,0.014229835894908241,3.4117088206952117e-06
-6.026927613286265,0.014012072389626335,3.1400540621700192e-06
-5.9919783420395696,0.013796460033534271,2.8891277063777876e-06
-5.9570290707928777,0.013583005241610468,2.6574236736906871e-06
-5.9220797995461822,0.013371713719447313,2.4435391791324242e-06
-5.8871305282994868,0.013162590472614311,2.2461681288896563e-06
-5.8521812570527914,0.012955639816199974,2.0640949025847748e-06
-5.8172319858060995,0.012750865384524752,1.8961885014321118e-06
-5.782282714559404,0.012548270141016204,1.7413970432350903e-06
-5.7473334433127086,0.012347856388238813,1.5987425859964839e-06
-5.7123841720660167,0.012149625778069413,1.4673162627050552e-06
-5.6774349008193212,0.011953579322010575,1.3462737106315267e-06
-5.6424856295726258,0.011759717401633923,1.2348307792129593e-06
-5.6075363583259339,0.011568039779144864,1.1322595013273328e-06
-5.5725870870792384,0.011378545608060812,1.0378843134607887e-06
-5.537637815832543,0.011191233443995663,9.5107851094677696e-07
-5.5026885445858476,0.011006101255541313,8.7126092511019078e-07
-5.4677392733391557,0.0108231464352398,7.9789280978114964e-07
-5.4327900020924602,0.010642365810637246,7.3047492525132963e-07
-5.3978407308457648,0.010463755655412769,6.685448083321618e-07
-5.3628914595990729,0.010287311700574288,6.1167421773808087e-07
-5.3279421883523774,0.010113029145713883,5.5946674456052497e-07
-5.292992917105682,0.0099409026703154765,5.1155557811938666e-07
-5.2580436458589865,0.0097709264451075785,4.676014179784547e-07
-5.2230943746122946,0.0096030941434535853,4.2729052339108332e-07
-5.1881451033655992,0.0094373989527730441,3.9033289190163648e-07
-5.1531958321189038,0.0092738335859866954,3.56460559268221e-07
-5.1182465608722119,0.0091123902929783913,3.2542601329283174e-07
-5.0832972896255164,0.0089530608720673685,2.9700071454738273e-07
-5.048348018378821,0.0087958366814842783,2.7097371736819123e-07
-5.0133987471321291,0.0086407086508442695,2.4715038485807275e-07
-4.9784494758854336,0.0084876672926110387,2.2535119198491879e-07
-4.9435002046387382,0.0083367027135455678,2.0541061119884395e-07
-4.9085509333920427,0.008187804626133369,1.8717607530726204e-07
-4.8736016621453508,0.0080409623599845478,1.7050701264929808e-07
-4.8386523908986554,0.0078961648732003478,1.5527394989805212e-07
-4.80370311965196,0.007753400763701318,1.413576780921893e-07
-4.7687538484052681,0.0076126582805106932,1.2864847775743058e-07
-4.7338045771585726,0.0074739253349882179,1.1704539922451605e-07
-4.6988553059118772,0.0073371895120089544,1.0645559448346689e-07
-4.6639060346651817,0.0072024380810818507,9.6793697135016548e-08
-4.6289567634184898,0.0070696580074032832,8.7981247209522912e-08
-4.5940074921717944,0.0069388359628406631,7.9946157821843928e-08
-4.5590582209250989,0.0068099583368416098,7.2622220818186424e-08
-4.524108949678407,0.0066830112472637208,6.5948648748152026e-08
-4.4891596784317116,0.0065579805511211424,5.9869650662707746e-08
-4.4542104071850162,0.0064348518552432921,5.4334039396916103e-08
-4.4192611359383243,0.0063136105268418868,4.9294868145465835e-08
-4.3843118646916288,0.0061942417039821014,4.470909427977447e-08
-4.3493625934449334,0.0060767303059544803,4.0537268488064686e-08
-4.3144133221982379,0.0059610610435433713,3.6743247444735532e-08
-4.279464050951546,0.0058472184291891846,3.3293928332980957e-08
-4.2445147797048506,0.00573518678704026,3.0159003655255758e-08
-4.2095655084581551,0.0056249502628919375,2.7310734870260014e-08
-4.1746162372114632,0.0055164928340092354,2.4723743492893592e-08
-4.1396669659647678,0.0054097983188306107,2.2374818385503311e-08
-4.1047176947180724,0.0053048503865497998,2.0242738054972545e-08
-4.0697684234713805,0.0052016325665732582,1.8308106851104759e-08
-4.034819152224685,0.0051001282578506842,1.6553204037628411e-08
-3.9998698809779896,0.0050003207380764948,1.4961844778252891e-08
-3.9649206097312941,0.0049021931727597336,1.3519252146807067e-08
-3.9299713384846022,0.0048057286241606229,1.2211939332854776e-08
-3.8950220672379068,0.0047109100600918842,1.1027601272523753e-08
-3.8600727959912113,0.0046177203625829564,9.9550149888587195e-09
-3.8251235247445194,0.0045261423364054316,8.9839479770098081e-09
-3.790174253497824,0.0044361587174584841,8.1050740172244986e-09
-3.7552249822511286,0.0043477521810125668,7.3098958431081864e-09
-3.7202757110044331,0.004260905349810544,6.5906741341409993e-09
-3.6853264397577412,0.0041756008020248292,5.9403623401823648e-09
-3.6503771685110458,0.0040918210790697003,5.3525468818048798e-09
-3.6154278972643503,0.0040095486932680566,4.8213923039588293e-09
-3.5804786260176584,0.0039287661353716698,4.3415909918109521e-09
-3.545529354770963,0.0038494558819344277,3.9083170867844186e-09
-3.5105800835242675,0.0037716004025382436,3.5171842679791633e-09
-3.4756308122775756,0.0036951821668709437,3.1642070894013841e-09
-3.4406815410308802,0.0036201836516561578,2.8457655869059005e-09
-3.4057322697841848,0.0035465873474349696,2.5585728905629523e-09
-3.3707829985374893,0.0034743757651992677,2.2996455984127941e-09
-3.3358337272907974,0.0034035314428769317,2.0662766863710887e-09
-3.300884456044102,0.0033340369516689614,1.8560107464873454e-09
-3.2659351847974065,0.0032658749022389361,1.6666213619323161e-09
-3.2309859135507146,0.0031990279507551293,1.4960904420789591e-09
-3.1960366423040192,0.0031334788047856586,1.3425893549297243e-09
-3.1610873710573237,0.0030692102290474981,1.2044617070020133e-09
-3.1261380998106283,0.0030062050510097343,1.0802076326854341e-09
-3.0911888285639364,0.0029444461663520344,9.6846946609610702e-10
-3.056239557317241,0.0028839165442790271,8.6801867863459796e-10
-3.0212902860705455,0.0028245992326916608,7.7774397486534789e-10
-2.9863410148238536,0.0027664773632164268,6.9664044802894433e-10
-2.9513917435771582,0.002709534156093543,6.2379970452740017e-10
-2.9164424723304627,0.0026537529249253933,5.5840087413242994e-10
-2.8814932010837708,0.0025991170812863238,4.9970242950295266e-10
-2.8465439298370754,0.0025456101391950967,4.4703474490247892e-10
-2.8115946585903799,0.0024932157194515543,3.9979332981773837e-10
-2.7766453873436845,0.0024419175538387011,3.5743267853347575e-10
-2.7416961160969926,0.0023916994891918951,3.1946068164873147e-10
-2.7067468448502972,0.0023425454913366126,2.8543355005809523e-10
-2.6717975736036017,0.0022944396488965052,2.5495120609713517e-10
-2.6368483023569098,0.0022473661769732752,2.2765310039132895e-10
-2.6018990311102144,0.0022013094207002887,2.0321441647816802e-10
-2.5669497598635189,0.0021562538586716255,1.8134262851590224e-10
-2.5320004886168235,0.0021121841062483231,1.6177438037166884e-10
-2.4970512173701316,0.0020690849187438411,1.4427265711705809e-10
-2.4621019461234361,0.0020269411944905695,1.2862422246910037e-10
-2.4271526748767407,0.0019857379777893699,1.1463729801705646e-10
-2.3922034036300488,0.001945460461744155,1.0213946218625544e-10
-2.3572541323833534,0.0019060939909834958,9.0975748824875409e-11
-2.3223048611366579,0.0018676240642714424,8.1006927071781522e-11
-2.287355589889966,0.0018300363370095101,7.2107945786316087e-11
-2.2524063186432706,0.0017933166236320218,6.4166527306266402e-11
-2.2174570473965751,0.0017574508998970486,5.7081896659184115e-11
-2.1825077761498797,0.0017224253050749459,5.0763633594903777e-11
-2.1475585049031878,0.0016882261440368709,4.5130635943173838e-11
-2.1126092336564923,0.001654839889245311,4.0110183838274365e-11
-2.0776599624097969,0.0016222531826490887,3.5637095300578548e-11
-2.042710691163105,0.0015904528374848705,3.1652964530515201e-11
-2.0077614199164096,0.0015594258399875638,2.810547506027772e-11
-1.9728121486697141,0.0015291593510119127,2.4947780629120251e-11
-1.9378628774230187,0.0014996407075674441,2.213794730504074e-11
-1.9029136061763268,0.001470857424269201,1.963845097443927e-11
-1.8679643349296313,0.0014427971947064504,1.7415724866844569e-11
-1.8330150636829359,0.0014154478927317457,1.543975227859791e-11
-1.798065792436244,0.0013887975736725973,1.36837001115962e-11
-1.7631165211895485,0.0013628344754680764,1.212358925468781e-11
-1.7281672499428531,0.0013375470197326382,1.0737998209579127e-11
-1.6932179786961612,0.0013129238127494874,9.5077967033741384e-12
-1.6582687074494658,0.0012889536463957269,8.4159063391106185e-12
-1.6233194362027703,0.0012656254990016465,7.4470856165734087e-12
-1.5883701649560749,0.0012429285361463447,6.5877369107514543e-12
-1.5534208937093794,0.0012208521113920223,5.8257332268472388e-12
-1.5184716224626911,0.0011993857669591493,5.1502627608265788e-12
-1.4835223512159956,0.001178519234344742,4.5516894850257296e-12
-1.4485730799693002,0.0011582424348860604,4.0214281510676736e-12
-1.4136238087226047,0.0011385454802717884,3.5518322588655884e-12
-1.3786745374759093,0.0011194186730030242,3.13609368229021e-12
-1.3437252662292138,0.0011008525068061641,2.7681527704662086e-12
-1.3087759949825184,0.0010828376669998769,2.4426178598735294e-12
-1.2738267237358301,0.0010653650308182843,2.1546932375710218e-12
-1.2388774524891346,0.0010484256676924284,1.9001146909487292e-12
-1.2039281812424392,0.0010320108394921814,1.6750918653801594e-12
